language	book	k	kmer	count	frequency
german	nietzsche_zarathustra	3	JUN	75	0.00018254215506834377
german	nietzsche_zarathustra	3	ENW	1056	0.0025701935433622806
german	nietzsche_zarathustra	3	NWE	494	0.0012023443280501577
german	nietzsche_zarathustra	3	WEI	711	0.001730499630047899
german	nietzsche_zarathustra	3	IBL	12	2.9206744810935005e-05
german	nietzsche_zarathustra	3	INV	62	0.00015090151485649752
german	nietzsche_zarathustra	3	MBI	13	3.164064021184625e-05
german	nietzsche_zarathustra	3	BIS	195	0.00047460960317769385
german	nietzsche_zarathustra	3	ISS	644	0.0015674286381868452
german	nietzsche_zarathustra	3	SSD	191	0.00046487402157404886
german	nietzsche_zarathustra	3	SDE	283	0.0006887923984578839
german	nietzsche_zarathustra	3	NAT	24	5.841348962187001e-05
german	nietzsche_zarathustra	3	ATT	221	0.0005378908836013864
german	nietzsche_zarathustra	3	TTE	547	0.001331340784298454
german	nietzsche_zarathustra	3	ONK	14	3.407453561275751e-05
german	nietzsche_zarathustra	3	NKI	38	9.248802523462751e-05
german	nietzsche_zarathustra	3	KIN	118	0.00028719965730752755
german	nietzsche_zarathustra	3	IND	1068	0.0025994002881732153
german	nietzsche_zarathustra	3	DEH	46	0.00011195918844191752
german	nietzsche_zarathustra	3	EHE	559	0.001360547529109389
german	nietzsche_zarathustra	3	HEV	17	4.137622181549126e-05
german	nietzsche_zarathustra	3	EIE	165	0.0004015927411503563
german	nietzsche_zarathustra	3	IEN	339	0.0008250905409089139
german	nietzsche_zarathustra	3	ENT	368	0.0008956735075353402
german	nietzsche_zarathustra	3	NTO	54	0.00013143035164920754
german	nietzsche_zarathustra	3	RSC	514	0.0012510222360683828
german	nietzsche_zarathustra	3	ENK	421	0.0010246699637836364
german	nietzsche_zarathustra	3	NKE	323	0.0007861482144943339
german	nietzsche_zarathustra	3	KEN	454	0.0011049885120137078
german	nietzsche_zarathustra	3	NTU	55	0.00013386424705011878
german	nietzsche_zarathustra	3	NDZ	179	0.0004356672767631138
german	nietzsche_zarathustra	3	DZW	23	5.597959422095876e-05
german	nietzsche_zarathustra	3	ZWE	122	0.00029693523891117255
german	nietzsche_zarathustra	3	ITE	320	0.0007788465282916002
german	nietzsche_zarathustra	3	ILD	102	0.00024825733089294753
german	nietzsche_zarathustra	3	LDA	89	0.0002166166906811013
german	nietzsche_zarathustra	3	DAS	1782	0.004337201604423848
german	nietzsche_zarathustra	3	ASK	49	0.00011926087464465127
german	nietzsche_zarathustra	3	SKI	15	3.6508431013668756e-05
german	nietzsche_zarathustra	3	NDM	236	0.0005743993146150551
german	nietzsche_zarathustra	3	DMI	101	0.0002458234354920363
german	nietzsche_zarathustra	3	MIT	778	0.0018935706219089527
german	nietzsche_zarathustra	3	ITD	275	0.0006693212352505939
german	nietzsche_zarathustra	3	TDE	695	0.001691557303633319
german	nietzsche_zarathustra	3	DEM	575	0.001399489855523969
german	nietzsche_zarathustra	3	EMS	162	0.0003942910549476226
german	nietzsche_zarathustra	3	MSP	24	5.841348962187001e-05
german	nietzsche_zarathustra	3	SPI	128	0.00031153861131664003
german	nietzsche_zarathustra	3	PIE	102	0.00024825733089294753
german	nietzsche_zarathustra	3	GEL	310	0.0007545075742824876
german	nietzsche_zarathustra	3	ELA	222	0.0005403247790022976
german	nietzsche_zarathustra	3	LAU	314	0.0007642431558861326
german	nietzsche_zarathustra	3	AUF	771	0.0018765333541025742
german	nietzsche_zarathustra	3	UFD	175	0.00042593169515946883
german	nietzsche_zarathustra	3	FDE	129	0.0003139725067175513
german	nietzsche_zarathustra	3	NGL	192	0.0004673079169749601
german	nietzsche_zarathustra	3	GLU	164	0.0003991588457494451
german	nietzsche_zarathustra	3	LUC	184	0.0004478367537676701
german	nietzsche_zarathustra	3	UCK	339	0.0008250905409089139
german	nietzsche_zarathustra	3	CKS	85	0.00020688110907745628
german	nietzsche_zarathustra	3	KSE	21	5.111180341913626e-05
german	nietzsche_zarathustra	3	SEL	705	0.0017158962576424317
german	nietzsche_zarathustra	3	ELI	268	0.0006522839674442152
german	nietzsche_zarathustra	3	LIG	210	0.0005111180341913626
german	nietzsche_zarathustra	3	ENI	690	0.001679387826628763
german	nietzsche_zarathustra	3	NIN	137	0.0003334436699248413
german	nietzsche_zarathustra	3	INS	723	0.001759706374858834
german	nietzsche_zarathustra	3	NSE	448	0.0010903851396082403
german	nietzsche_zarathustra	3	ELN	239	0.0005817010008177889
german	nietzsche_zarathustra	3	LNV	7	1.7037267806378754e-05
german	nietzsche_zarathustra	3	ENM	636	0.0015479574749795552
german	nietzsche_zarathustra	3	NMI	252	0.0006133416410296351
german	nietzsche_zarathustra	3	ITL	112	0.00027259628490206006
german	nietzsche_zarathustra	3	IDI	70	0.00017037267806378753
german	nietzsche_zarathustra	3	PRI	124	0.00030180302971299504
german	nietzsche_zarathustra	3	IES	1163	0.002830620351259784
german	nietzsche_zarathustra	3	NDH	240	0.0005841348962187001
german	nietzsche_zarathustra	3	DHA	80	0.00019471163207290004
german	nietzsche_zarathustra	3	OMG	16	3.8942326414580004e-05
german	nietzsche_zarathustra	3	MGE	110	0.00026772849410023757
german	nietzsche_zarathustra	3	GES	678	0.0016501810818178278
german	nietzsche_zarathustra	3	ESI	595	0.001448167763542194
german	nietzsche_zarathustra	3	SIN	452	0.0011001207212118851
german	nietzsche_zarathustra	3	DEL	144	0.00035048093773122006
german	nietzsche_zarathustra	3	ELV	31	7.545075742824876e-05
german	nietzsche_zarathustra	3	LVO	36	8.762023443280501e-05
german	nietzsche_zarathustra	3	TAR	103	0.0002506912262938588
german	nietzsche_zarathustra	3	RAN	326	0.0007934499006970676
german	nietzsche_zarathustra	3	ANT	115	0.0002798979711047938
german	nietzsche_zarathustra	3	TEL	189	0.0004600062307722263
german	nietzsche_zarathustra	3	ENB	370	0.0009005412983371626
german	nietzsche_zarathustra	3	NBE	222	0.0005403247790022976
german	nietzsche_zarathustra	3	ERU	582	0.0014165271233303478
german	nietzsche_zarathustra	3	RUH	68	0.00016550488726196504
german	nietzsche_zarathustra	3	UHM	19	4.6244012617313755e-05
german	nietzsche_zarathustra	3	HMT	23	5.597959422095876e-05
german	nietzsche_zarathustra	3	MTE	68	0.00016550488726196504
german	nietzsche_zarathustra	3	EIS	966	0.0023511429572802677
german	nietzsche_zarathustra	3	NDA	960	0.0023365395848748004
german	nietzsche_zarathustra	3	ASN	32	7.788465282916001e-05
german	nietzsche_zarathustra	3	SNA	58	0.00014116593325285253
german	nietzsche_zarathustra	3	HTL	70	0.00017037267806378753
german	nietzsche_zarathustra	3	TLI	149	0.0003626504147357763
german	nietzsche_zarathustra	3	EDD	13	3.164064021184625e-05
german	nietzsche_zarathustra	3	DDA	169	0.00041132832275400134
german	nietzsche_zarathustra	3	AST	166	0.00040402663655126757
german	nietzsche_zarathustra	3	STA	466	0.0011341952568246427
german	nietzsche_zarathustra	3	TAN	262	0.0006376805950387476
german	nietzsche_zarathustra	3	ANZ	203	0.0004940807663849838
german	nietzsche_zarathustra	3	NZL	5	1.2169477004556253e-05
german	nietzsche_zarathustra	3	ZLI	37	9.005412983371626e-05
german	nietzsche_zarathustra	3	ASG	148	0.00036021651933486505
german	nietzsche_zarathustra	3	SGR	50	0.00012169477004556252
german	nietzsche_zarathustra	3	GRA	128	0.00031153861131664003
german	nietzsche_zarathustra	3	RAB	218	0.0005305891973986526
german	nietzsche_zarathustra	3	ABL	14	3.407453561275751e-05
german	nietzsche_zarathustra	3	BLI	239	0.0005817010008177889
german	nietzsche_zarathustra	3	EDV	5	1.2169477004556253e-05
german	nietzsche_zarathustra	3	RSE	374	0.0009102768799408076
german	nietzsche_zarathustra	3	ELB	466	0.0011341952568246427
german	nietzsche_zarathustra	3	LBS	77	0.0001874099458701663
german	nietzsche_zarathustra	3	BST	143	0.00034804704233030884
german	nietzsche_zarathustra	3	TUB	61	0.00014846761945558627
german	nietzsche_zarathustra	3	UBE	758	0.0018448927138907279
german	nietzsche_zarathustra	3	RWI	302	0.0007350364110751976
german	nietzsche_zarathustra	3	WIN	179	0.0004356672767631138
german	nietzsche_zarathustra	3	NGV	22	5.354569882004751e-05
german	nietzsche_zarathustra	3	GVO	38	9.248802523462751e-05
german	nietzsche_zarathustra	3	ENE	798	0.0019422485299271778
german	nietzsche_zarathustra	3	NER	821	0.0019982281241481365
german	nietzsche_zarathustra	3	ERH	550	0.0013386424705011878
german	nietzsche_zarathustra	3	RHA	189	0.0004600062307722263
german	nietzsche_zarathustra	3	HAB	255	0.0006206433272323688
german	nietzsche_zarathustra	3	ABE	1175	0.002859827096070719
german	nietzsche_zarathustra	3	MLA	51	0.00012412866544647376
german	nietzsche_zarathustra	3	LAN	393	0.0009565208925581215
german	nietzsche_zarathustra	3	RBI	85	0.00020688110907745628
german	nietzsche_zarathustra	3	BIL	42	0.00010222360683827252
german	nietzsche_zarathustra	3	LDU	36	8.762023443280501e-05
german	nietzsche_zarathustra	3	RUN	825	0.0020079637057517814
german	nietzsche_zarathustra	3	UNB	47	0.00011439308384282877
german	nietzsche_zarathustra	3	BEF	47	0.00011439308384282877
german	nietzsche_zarathustra	3	EFL	50	0.00012169477004556252
german	nietzsche_zarathustra	3	FLE	40	9.735581603645002e-05
german	nietzsche_zarathustra	3	LEC	72	0.00017524046886561003
german	nietzsche_zarathustra	3	ECK	148	0.00036021651933486505
german	nietzsche_zarathustra	3	CKT	209	0.0005086841387904514
german	nietzsche_zarathustra	3	ENN	1032	0.0025117800537404105
german	nietzsche_zarathustra	3	NNT	194	0.0004721757077767826
german	nietzsche_zarathustra	3	NTN	32	7.788465282916001e-05
german	nietzsche_zarathustra	3	TNI	153	0.0003723859963394213
german	nietzsche_zarathustra	3	SSV	32	7.788465282916001e-05
german	nietzsche_zarathustra	3	HRT	205	0.0004989485571868064
german	nietzsche_zarathustra	3	RTE	581	0.0014140932279294366
german	nietzsche_zarathustra	3	NDI	966	0.0023511429572802677
german	nietzsche_zarathustra	3	DIC	407	0.0009905954281708789
german	nietzsche_zarathustra	3	ONG	70	0.00017037267806378753
german	nietzsche_zarathustra	3	NGR	145	0.00035291483313213133
german	nietzsche_zarathustra	3	GRO	286	0.0006960940846606177
german	nietzsche_zarathustra	3	ROS	341	0.0008299583317107364
german	nietzsche_zarathustra	3	OSS	352	0.0008567311811207601
german	nietzsche_zarathustra	3	SSE	1330	0.003237080883211963
german	nietzsche_zarathustra	3	EIG	253	0.0006157755364305464
german	nietzsche_zarathustra	3	IGN	70	0.00017037267806378753
german	nietzsche_zarathustra	3	GNI	37	9.005412983371626e-05
german	nietzsche_zarathustra	3	WAH	437	0.0010636122901982164
german	nietzsche_zarathustra	3	AHR	502	0.0012218154912574477
german	nietzsche_zarathustra	3	RSA	156	0.0003796876825421551
german	nietzsche_zarathustra	3	SAG	311	0.0007569414696833989
german	nietzsche_zarathustra	3	AGE	420	0.0010222360683827252
german	nietzsche_zarathustra	3	RER	437	0.0010636122901982164
german	nietzsche_zarathustra	3	ERL	623	0.001516316834767709
german	nietzsche_zarathustra	3	RLO	102	0.00024825733089294753
german	nietzsche_zarathustra	3	LOS	144	0.00035048093773122006
german	nietzsche_zarathustra	3	OSU	20	4.867790801822501e-05
german	nietzsche_zarathustra	3	SUN	357	0.0008689006581253164
german	nietzsche_zarathustra	3	ERM	628	0.0015284863117722652
german	nietzsche_zarathustra	3	RME	387	0.0009419175201526539
german	nietzsche_zarathustra	3	MEN	885	0.0021539974298064564
german	nietzsche_zarathustra	3	NKL	117	0.0002847657619066163
german	nietzsche_zarathustra	3	KLU	49	0.00011926087464465127
german	nietzsche_zarathustra	3	LUG	163	0.0003967249503485338
german	nietzsche_zarathustra	3	UGH	21	5.111180341913626e-05
german	nietzsche_zarathustra	3	GHE	34	8.275244363098252e-05
german	nietzsche_zarathustra	3	TDI	384	0.0009346158339499202
german	nietzsche_zarathustra	3	STI	425	0.0010344055453872815
german	nietzsche_zarathustra	3	TIL	100	0.00024338954009112503
german	nietzsche_zarathustra	3	ILL	722	0.0017572724794579228
german	nietzsche_zarathustra	3	LLS	192	0.0004673079169749601
german	nietzsche_zarathustra	3	LST	150	0.00036508431013668755
german	nietzsche_zarathustra	3	TUN	802	0.001951984111530823
german	nietzsche_zarathustra	3	RIT	35	8.518633903189377e-05
german	nietzsche_zarathustra	3	ITT	228	0.0005549281514077651
german	nietzsche_zarathustra	3	LDE	229	0.0005573620468086763
german	nietzsche_zarathustra	3	SIC	1039	0.0025288173215467892
german	nietzsche_zarathustra	3	HTU	167	0.00040646053195217885
german	nietzsche_zarathustra	3	DRA	60	0.00014603372405467502
german	nietzsche_zarathustra	3	THS	63	0.00015333541025740877
german	nietzsche_zarathustra	3	HSE	293	0.0007131313524669963
german	nietzsche_zarathustra	3	IGK	150	0.00036508431013668755
german	nietzsche_zarathustra	3	GKE	142	0.00034561314692939756
german	nietzsche_zarathustra	3	ITW	92	0.00022391837688383505
german	nietzsche_zarathustra	3	TWI	207	0.0005038163479886288
german	nietzsche_zarathustra	3	WID	69	0.00016793878266287628
german	nietzsche_zarathustra	3	ORS	63	0.00015333541025740877
german	nietzsche_zarathustra	3	RSO	160	0.0003894232641458001
german	nietzsche_zarathustra	3	SON	210	0.0005111180341913626
german	nietzsche_zarathustra	3	ONN	182	0.0004429689629658476
german	nietzsche_zarathustra	3	NNE	527	0.0012826628762802289
german	nietzsche_zarathustra	3	ENA	987	0.002402254760699404
german	nietzsche_zarathustra	3	NAU	389	0.0009467853109544764
german	nietzsche_zarathustra	3	UFG	44	0.00010709139764009501
german	nietzsche_zarathustra	3	FGA	5	1.2169477004556253e-05
german	nietzsche_zarathustra	3	GAN	163	0.0003967249503485338
german	nietzsche_zarathustra	3	ANG	587	0.001428696600334904
german	nietzsche_zarathustra	3	RVE	134	0.0003261419837221076
german	nietzsche_zarathustra	3	RKL	77	0.0001874099458701663
german	nietzsche_zarathustra	3	KLE	219	0.0005330230927995638
german	nietzsche_zarathustra	3	DAU	174	0.00042349779975855756
german	nietzsche_zarathustra	3	EMO	34	8.275244363098252e-05
german	nietzsche_zarathustra	3	MOL	4	9.735581603645001e-06
german	nietzsche_zarathustra	3	OLB	9	2.1905058608201254e-05
german	nietzsche_zarathustra	3	LBE	399	0.0009711242649635889
german	nietzsche_zarathustra	3	OMV	6	1.4603372405467502e-05
german	nietzsche_zarathustra	3	MVO	45	0.00010952529304100628
german	nietzsche_zarathustra	3	ORU	33	8.031854823007127e-05
german	nietzsche_zarathustra	3	RUB	140	0.00034074535612757507
german	nietzsche_zarathustra	3	GEH	373	0.0009078429845398964
german	nietzsche_zarathustra	3	NAB	276	0.0006717551306515051
german	nietzsche_zarathustra	3	ABT	43	0.00010465750223918377
german	nietzsche_zarathustra	3	BTR	8	1.9471163207290002e-05
german	nietzsche_zarathustra	3	TRU	119	0.00028963355270843883
german	nietzsche_zarathustra	3	UNN	48	0.00011682697924374002
german	nietzsche_zarathustra	3	NNI	328	0.0007983176914988902
german	nietzsche_zarathustra	3	NIG	179	0.0004356672767631138
german	nietzsche_zarathustra	3	IEH	352	0.0008567311811207601
german	nietzsche_zarathustra	3	EIM	178	0.0004332333813622026
german	nietzsche_zarathustra	3	IMK	19	4.6244012617313755e-05
german	nietzsche_zarathustra	3	MKE	65	0.00015820320105923127
german	nietzsche_zarathustra	3	KEH	55	0.00013386424705011878
german	nietzsche_zarathustra	3	HRV	39	9.492192063553877e-05
german	nietzsche_zarathustra	3	IBO	3	7.301686202733751e-06
german	nietzsche_zarathustra	3	BOS	180	0.0004381011721640251
german	nietzsche_zarathustra	3	OSE	238	0.0005792671054168777
german	nietzsche_zarathustra	3	GEI	303	0.0007374703064761089
german	nietzsche_zarathustra	3	IST	1546	0.0037628022898087933
german	nietzsche_zarathustra	3	STD	842	0.002049339927567273
german	nietzsche_zarathustra	3	HWE	400	0.0009735581603645001
german	nietzsche_zarathustra	3	WER	651	0.001584465905993224
german	nietzsche_zarathustra	3	REV	33	8.031854823007127e-05
german	nietzsche_zarathustra	3	NDN	227	0.0005524942560068539
german	nietzsche_zarathustra	3	DNE	40	9.735581603645002e-05
german	nietzsche_zarathustra	3	TAF	32	7.788465282916001e-05
german	nietzsche_zarathustra	3	AFE	120	0.00029206744810935005
german	nietzsche_zarathustra	3	FEL	174	0.00042349779975855756
german	nietzsche_zarathustra	3	LND	56	0.00013629814245103003
german	nietzsche_zarathustra	3	NES	577	0.0014043576463257915
german	nietzsche_zarathustra	3	RGR	120	0.00029206744810935005
german	nietzsche_zarathustra	3	SEH	258	0.0006279450134351026
german	nietzsche_zarathustra	3	EHN	207	0.0005038163479886288
german	nietzsche_zarathustra	3	HNS	102	0.00024825733089294753
german	nietzsche_zarathustra	3	NSU	114	0.00027746407570388256
german	nietzsche_zarathustra	3	SUC	233	0.0005670976284123213
german	nietzsche_zarathustra	3	HTD	308	0.0007496397834806652
german	nietzsche_zarathustra	3	TDA	434	0.0010563106039954827
german	nietzsche_zarathustra	3	ASA	105	0.0002555590170956813
german	nietzsche_zarathustra	3	SAN	114	0.00027746407570388256
german	nietzsche_zarathustra	3	RET	68	0.00016550488726196504
german	nietzsche_zarathustra	3	ETA	92	0.00022391837688383505
german	nietzsche_zarathustra	3	DDI	177	0.00043079948596129133
german	nietzsche_zarathustra	3	SIE	975	0.0023730480158884694
german	nietzsche_zarathustra	3	NSI	659	0.001603937069200514
german	nietzsche_zarathustra	3	ELO	56	0.00013629814245103003
german	nietzsche_zarathustra	3	LOD	13	3.164064021184625e-05
german	nietzsche_zarathustra	3	ERD	1332	0.0032419486740137855
german	nietzsche_zarathustra	3	RDA	323	0.0007861482144943339
german	nietzsche_zarathustra	3	ASJ	13	3.164064021184625e-05
german	nietzsche_zarathustra	3	SJA	22	5.354569882004751e-05
german	nietzsche_zarathustra	3	JAU	9	2.1905058608201254e-05
german	nietzsche_zarathustra	3	AUN	105	0.0002555590170956813
german	nietzsche_zarathustra	3	DAM	102	0.00024825733089294753
german	nietzsche_zarathustra	3	AME	213	0.0005184197203940964
german	nietzsche_zarathustra	3	DVI	23	5.597959422095876e-05
german	nietzsche_zarathustra	3	VIE	286	0.0006960940846606177
german	nietzsche_zarathustra	3	LET	132	0.0003212741929202851
german	nietzsche_zarathustra	3	TZT	234	0.0005695315238132326
german	nietzsche_zarathustra	3	ZTE	149	0.0003626504147357763
german	nietzsche_zarathustra	3	ASH	98	0.00023852174928930254
german	nietzsche_zarathustra	3	SHO	43	0.00010465750223918377
german	nietzsche_zarathustra	3	HON	287	0.0006985279800615289
german	nietzsche_zarathustra	3	ONI	113	0.0002750301803029713
german	nietzsche_zarathustra	3	IGO	11	2.6772849410023753e-05
german	nietzsche_zarathustra	3	GOP	5	1.2169477004556253e-05
german	nietzsche_zarathustra	3	OPF	128	0.00031153861131664003
german	nietzsche_zarathustra	3	PFE	203	0.0004940807663849838
german	nietzsche_zarathustra	3	FER	253	0.0006157755364305464
german	nietzsche_zarathustra	3	RDE	1222	0.002974220179913548
german	nietzsche_zarathustra	3	RNO	176	0.00042836559056038005
german	nietzsche_zarathustra	3	NOT	73	0.00017767436426652128
german	nietzsche_zarathustra	3	OTH	115	0.0002798979711047938
german	nietzsche_zarathustra	3	HSC	145	0.00035291483313213133
german	nietzsche_zarathustra	3	ESP	141	0.0003431792515284863
german	nietzsche_zarathustra	3	CHM	584	0.0014213949141321702
german	nietzsche_zarathustra	3	HMI	235	0.0005719654192141439
german	nietzsche_zarathustra	3	NKO	104	0.00025312512169477
german	nietzsche_zarathustra	3	KON	112	0.00027259628490206006
german	nietzsche_zarathustra	3	RBL	49	0.00011926087464465127
german	nietzsche_zarathustra	3	BLU	65	0.00015820320105923127
german	nietzsche_zarathustra	3	LUT	67	0.0001630709918610538
german	nietzsche_zarathustra	3	UTE	437	0.0010636122901982164
german	nietzsche_zarathustra	3	TEG	102	0.00024825733089294753
german	nietzsche_zarathustra	3	ELD	106	0.0002579929124965925
german	nietzsche_zarathustra	3	RZA	79	0.0001922777366719888
german	nietzsche_zarathustra	3	ZAU	49	0.00011926087464465127
german	nietzsche_zarathustra	3	AUB	259	0.0006303789088360138
german	nietzsche_zarathustra	3	RAU	695	0.001691557303633319
german	nietzsche_zarathustra	3	USS	517	0.0012583239222711165
german	nietzsche_zarathustra	3	RDI	422	0.0010271038591845476
german	nietzsche_zarathustra	3	NST	533	0.0012972662486856964
german	nietzsche_zarathustra	3	HAS	120	0.00029206744810935005
german	nietzsche_zarathustra	3	ASS	1054	0.0025653257525604578
german	nietzsche_zarathustra	3	SSL	56	0.00013629814245103003
german	nietzsche_zarathustra	3	SLI	131	0.0003188402975193738
german	nietzsche_zarathustra	3	LIC	1259	0.0030642743097472644
german	nietzsche_zarathustra	3	TEM	183	0.0004454028583667588
german	nietzsche_zarathustra	3	EME	280	0.0006814907122551501
german	nietzsche_zarathustra	3	CHD	1085	0.0026407765099887067
german	nietzsche_zarathustra	3	HDE	447	0.001087951244207329
german	nietzsche_zarathustra	3	ERF	369	0.0008981074029362514
german	nietzsche_zarathustra	3	RFR	107	0.0002604268078975038
german	nietzsche_zarathustra	3	EIW	39	9.492192063553877e-05
german	nietzsche_zarathustra	3	IWI	19	4.6244012617313755e-05
german	nietzsche_zarathustra	3	LLI	162	0.0003942910549476226
german	nietzsche_zarathustra	3	GEB	226	0.0005500603606059426
german	nietzsche_zarathustra	3	BET	93	0.0002263522722847463
german	nietzsche_zarathustra	3	ETT	80	0.00019471163207290004
german	nietzsche_zarathustra	3	TTL	74	0.00018010825966743253
german	nietzsche_zarathustra	3	HAT	412	0.0010027649051754352
german	nietzsche_zarathustra	3	TTA	69	0.00016793878266287628
german	nietzsche_zarathustra	3	TAG	135	0.0003285758791230188
german	nietzsche_zarathustra	3	AGS	53	0.00012899645624829626
german	nietzsche_zarathustra	3	GSD	8	1.9471163207290002e-05
german	nietzsche_zarathustra	3	SDI	175	0.00042593169515946883
german	nietzsche_zarathustra	3	BEG	121	0.0002945013435102613
german	nietzsche_zarathustra	3	EGR	139	0.0003383114607266638
german	nietzsche_zarathustra	3	GRU	167	0.00040646053195217885
german	nietzsche_zarathustra	3	RUS	36	8.762023443280501e-05
german	nietzsche_zarathustra	3	SSU	75	0.00018254215506834377
german	nietzsche_zarathustra	3	NGD	62	0.00015090151485649752
german	nietzsche_zarathustra	3	GDA	63	0.00015333541025740877
german	nietzsche_zarathustra	3	SAB	102	0.00024825733089294753
german	nietzsche_zarathustra	3	DMA	64	0.00015576930565832002
german	nietzsche_zarathustra	3	MAH	19	4.6244012617313755e-05
german	nietzsche_zarathustra	3	AHL	65	0.00015820320105923127
german	nietzsche_zarathustra	3	HLV	10	2.4338954009112505e-05
german	nietzsche_zarathustra	3	OMH	7	1.7037267806378754e-05
german	nietzsche_zarathustra	3	MHO	34	8.275244363098252e-05
german	nietzsche_zarathustra	3	HOH	320	0.0007788465282916002
german	nietzsche_zarathustra	3	OHE	232	0.0005646637330114101
german	nietzsche_zarathustra	3	REN	695	0.001691557303633319
german	nietzsche_zarathustra	3	NME	358	0.0008713345535262277
german	nietzsche_zarathustra	3	ASL	148	0.00036021651933486505
german	nietzsche_zarathustra	3	DDE	214	0.0005208536157950076
german	nietzsche_zarathustra	3	RMU	142	0.00034561314692939756
german	nietzsche_zarathustra	3	MUT	159	0.0003869893687448888
german	nietzsche_zarathustra	3	UTH	164	0.0003991588457494451
german	nietzsche_zarathustra	3	THV	4	9.735581603645001e-06
german	nietzsche_zarathustra	3	HVO	133	0.0003237080883211963
german	nietzsche_zarathustra	3	WIS	173	0.00042106390435764634
german	nietzsche_zarathustra	3	FTU	34	8.275244363098252e-05
german	nietzsche_zarathustra	3	UNT	251	0.0006109077456287239
german	nietzsche_zarathustra	3	RTO	26	6.32812804236925e-05
german	nietzsche_zarathustra	3	TOC	22	5.354569882004751e-05
german	nietzsche_zarathustra	3	OCH	1034	0.002516647844542233
german	nietzsche_zarathustra	3	RWU	108	0.00026286070329841507
german	nietzsche_zarathustra	3	WUS	47	0.00011439308384282877
german	nietzsche_zarathustra	3	TED	296	0.0007204330386697301
german	nietzsche_zarathustra	3	IEE	262	0.0006376805950387476
german	nietzsche_zarathustra	3	EER	445	0.0010830834534055064
german	nietzsche_zarathustra	3	WEC	34	8.275244363098252e-05
german	nietzsche_zarathustra	3	CKU	34	8.275244363098252e-05
german	nietzsche_zarathustra	3	KUN	157	0.0003821215779430663
german	nietzsche_zarathustra	3	ASE	145	0.00035291483313213133
german	nietzsche_zarathustra	3	SES	282	0.0006863585030569726
german	nietzsche_zarathustra	3	ELS	123	0.0002993691343120838
german	nietzsche_zarathustra	3	LSF	13	3.164064021184625e-05
german	nietzsche_zarathustra	3	SFE	32	7.788465282916001e-05
german	nietzsche_zarathustra	3	FES	86	0.00020931500447836753
german	nietzsche_zarathustra	3	HTW	163	0.0003967249503485338
german	nietzsche_zarathustra	3	TWA	229	0.0005573620468086763
german	nietzsche_zarathustra	3	RLI	478	0.0011634020016355778
german	nietzsche_zarathustra	3	ASZ	30	7.301686202733751e-05
german	nietzsche_zarathustra	3	SZE	20	4.867790801822501e-05
german	nietzsche_zarathustra	3	DEA	88	0.00021418279528019003
german	nietzsche_zarathustra	3	EAL	228	0.0005549281514077651
german	nietzsche_zarathustra	3	LSZ	39	9.492192063553877e-05
german	nietzsche_zarathustra	3	SZA	61	0.00014846761945558627
german	nietzsche_zarathustra	3	RAD	152	0.00036995210093851004
german	nietzsche_zarathustra	3	ADR	3	7.301686202733751e-06
german	nietzsche_zarathustra	3	SSI	449	0.0010928190350091515
german	nietzsche_zarathustra	3	SIG	29	7.058296662642626e-05
german	nietzsche_zarathustra	3	IGJ	1	2.4338954009112503e-06
german	nietzsche_zarathustra	3	GJA	2	4.8677908018225005e-06
german	nietzsche_zarathustra	3	JAH	22	5.354569882004751e-05
german	nietzsche_zarathustra	3	HRA	134	0.0003261419837221076
german	nietzsche_zarathustra	3	LTW	26	6.32812804236925e-05
german	nietzsche_zarathustra	3	WAR	578	0.0014067915417267027
german	nietzsche_zarathustra	3	ARV	17	4.137622181549126e-05
german	nietzsche_zarathustra	3	SEI	1387	0.0033758129210639046
german	nietzsche_zarathustra	3	NEH	173	0.00042106390435764634
german	nietzsche_zarathustra	3	IMA	23	5.597959422095876e-05
german	nietzsche_zarathustra	3	MAT	10	2.4338954009112505e-05
german	nietzsche_zarathustra	3	ATU	19	4.6244012617313755e-05
german	nietzsche_zarathustra	3	NDD	548	0.0013337746796993652
german	nietzsche_zarathustra	3	SEE	225	0.0005476264652050313
german	nietzsche_zarathustra	3	EES	101	0.0002458234354920363
german	nietzsche_zarathustra	3	RHE	310	0.0007545075742824876
german	nietzsche_zarathustra	3	NDG	245	0.0005963043732232563
german	nietzsche_zarathustra	3	DGI	21	5.111180341913626e-05
german	nietzsche_zarathustra	3	GIN	29	7.058296662642626e-05
german	nietzsche_zarathustra	3	ING	659	0.001603937069200514
german	nietzsche_zarathustra	3	NGI	96	0.00023365395848748004
german	nietzsche_zarathustra	3	SGE	277	0.0006741890260524164
german	nietzsche_zarathustra	3	EBI	73	0.00017767436426652128
german	nietzsche_zarathustra	3	BIR	32	7.788465282916001e-05
german	nietzsche_zarathustra	3	IRG	95	0.0002312200630865688
german	nietzsche_zarathustra	3	EHI	93	0.0002263522722847463
german	nietzsche_zarathustra	3	HIE	406	0.0009881615327699677
german	nietzsche_zarathustra	3	ENO	216	0.0005257214065968301
german	nietzsche_zarathustra	3	NOS	8	1.9471163207290002e-05
german	nietzsche_zarathustra	3	ESG	256	0.0006230772226332801
german	nietzsche_zarathustra	3	ESU	166	0.00040402663655126757
german	nietzsche_zarathustra	3	DSE	137	0.0003334436699248413
german	nietzsche_zarathustra	3	NSA	222	0.0005403247790022976
