language	book	k	kmer	count	frequency
turkish	mai_ve_siyah	1	V	511	0.008426781002638523
turkish	mai_ve_siyah	1	Z	24	0.00039577836411609497
turkish	serguzest	1	E	45502	0.12323016758566151
turkish	serguzest	1	T	32588	0.08825600415985094
turkish	serguzest	1	X	498	0.001348701671523437
turkish	serguzest	1	P	5444	0.01474363835295902
turkish	serguzest	1	R	19048	0.05158648481762737
turkish	serguzest	1	A	29965	0.0811523003759032
turkish	serguzest	1	D	16284	0.044100919717043476
turkish	serguzest	1	B	6096	0.016509408412865207
turkish	serguzest	1	Y	8700	0.023561655707337155
turkish	serguzest	1	L	14978	0.0405639631246547
turkish	serguzest	1	H	22990	0.06226235226571048
turkish	serguzest	1	I	27332	0.07402151422907347
turkish	serguzest	1	N	24881	0.06738362708669605
turkish	serguzest	1	S	22270	0.060312422138206714
turkish	serguzest	1	O	28577	0.07739326840788205
turkish	serguzest	1	M	10550	0.028571892840506548
turkish	serguzest	1	F	7535	0.020406560431584536
turkish	serguzest	1	J	399	0.0010805862789916695
turkish	serguzest	1	C	7928	0.021470897292847006
turkish	serguzest	1	K	3517	0.009524867025598249
turkish	serguzest	1	G	8491	0.022995634323103423
turkish	serguzest	1	U	11527	0.03121783969407763
turkish	serguzest	1	V	3677	0.009958184831710197
turkish	serguzest	1	W	9993	0.027063405227979332
turkish	serguzest	1	Q	299	0.0008097626501717022
turkish	serguzest	1	Z	175	0.00047394135043494275
