language	book	k	kmer	count	frequency
dutch	sara_burgerhart	2	OF	394	0.006548766704341466
dutch	sara_burgerhart	2	FR	114	0.0018948208230835715
dutch	sara_burgerhart	2	RE	775	0.012881457349910246
dutch	sara_burgerhart	2	AD	234	0.0038893690579083835
dutch	sara_burgerhart	2	NG	479	0.007961571704009043
dutch	sara_burgerhart	2	GT	121	0.002011169470115019
dutch	sara_burgerhart	2	AM	164	0.00272588258759391
dutch	sara_burgerhart	2	MA	342	0.005684462469250715
dutch	sara_burgerhart	2	AT	581	0.009656937703610133
dutch	sara_burgerhart	2	HT	204	0.0033907319992021808
dutch	sara_burgerhart	2	TT	320	0.005318795292866166
dutch	sara_burgerhart	2	TP	42	0.0006980918821886843
dutch	sara_burgerhart	2	PS	11	0.00018283358819227446
dutch	sara_burgerhart	2	SW	169	0.0028089887640449437
dutch	sara_burgerhart	2	WW	13	0.000216076058772688
dutch	sara_burgerhart	2	WP	2	3.3242470580413535e-05
dutch	sara_burgerhart	2	PG	1	1.6621235290206768e-05
dutch	sara_burgerhart	2	GD	17	0.00028256099993351506
dutch	sara_burgerhart	2	PN	2	3.3242470580413535e-05
dutch	sara_burgerhart	2	TI	318	0.005285552822285752
dutch	sara_burgerhart	2	IL	284	0.004720430822418722
dutch	sara_burgerhart	2	LL	439	0.007296722292400771
dutch	sara_burgerhart	2	LU	55	0.0009141679409613722
dutch	sara_burgerhart	2	US	437	0.007263479821820358
dutch	sara_burgerhart	2	RA	257	0.00427165746958314
dutch	sara_burgerhart	2	IO	108	0.001795093411342331
dutch	sara_burgerhart	2	NF	44	0.0007313343527690978
dutch	sara_burgerhart	2	NT	743	0.012349577820623629
dutch	sara_burgerhart	2	TC	40	0.0006648494116082707
dutch	sara_burgerhart	2	CO	155	0.002576291469982049
dutch	sara_burgerhart	2	OV	55	0.0009141679409613722
dutch	sara_burgerhart	2	VE	400	0.006648494116082707
dutch	sara_burgerhart	2	IT	400	0.006648494116082707
dutch	sara_burgerhart	2	TL	74	0.001229971411475301
dutch	sara_burgerhart	2	LE	421	0.0069975400571770496
dutch	sara_burgerhart	2	ES	867	0.014410610996609268
dutch	sara_burgerhart	2	SS	235	0.0039059902931985906
dutch	sara_burgerhart	2	SH	385	0.006399175586729606
dutch	sara_burgerhart	2	OU	558	0.009274649291935376
dutch	sara_burgerhart	2	LD	194	0.003224519646300113
dutch	sara_burgerhart	2	BE	298	0.004953128116481617
dutch	sara_burgerhart	2	EB	132	0.0021940030583072934
dutch	sara_burgerhart	2	BR	56	0.000930789176251579
dutch	sara_burgerhart	2	UG	103	0.001711987234891297
dutch	sara_burgerhart	2	GH	208	0.003457216940363008
dutch	sara_burgerhart	2	TO	757	0.012582275114686523
dutch	sara_burgerhart	2	OH	125	0.002077654411275846
dutch	sara_burgerhart	2	HI	757	0.012582275114686523
dutch	sara_burgerhart	2	IM	297	0.00493650688119141
dutch	sara_burgerhart	2	MM	20	0.00033242470580413535
dutch	sara_burgerhart	2	MO	160	0.002659397646433083
dutch	sara_burgerhart	2	OT	414	0.006881191410145602
dutch	sara_burgerhart	2	RS	198	0.0032910045874609403
dutch	sara_burgerhart	2	OR	471	0.007828601821687388
dutch	sara_burgerhart	2	SF	81	0.0013463200585067483
dutch	sara_burgerhart	2	OM	258	0.004288278704873346
dutch	sara_burgerhart	2	MT	121	0.002011169470115019
dutch	sara_burgerhart	2	EN	763	0.012682002526427764
dutch	sara_burgerhart	2	EW	355	0.005900538528023403
dutch	sara_burgerhart	2	WT	52	0.000864304235090752
dutch	sara_burgerhart	2	TA	334	0.005551492586929061
dutch	sara_burgerhart	2	ME	397	0.006598630410212087
dutch	sara_burgerhart	2	AB	100	0.0016621235290206768
dutch	sara_burgerhart	2	BO	84	0.0013961837643773685
dutch	sara_burgerhart	2	OK	57	0.0009474104115417858
dutch	sara_burgerhart	2	KO	23	0.00038228841167475564
dutch	sara_burgerhart	2	FT	194	0.003224519646300113
dutch	sara_burgerhart	2	HA	723	0.012017153114819493
dutch	sara_burgerhart	2	TM	49	0.0008144405292201316
dutch	sara_burgerhart	2	SC	131	0.0021773818230170867
dutch	sara_burgerhart	2	CA	207	0.003440595705072801
dutch	sara_burgerhart	2	EL	283	0.004703809587128516
dutch	sara_burgerhart	2	LT	127	0.0021108968818562596
dutch	sara_burgerhart	2	EI	225	0.0037397779402965226
dutch	sara_burgerhart	2	IR	152	0.0025264277641114286
dutch	sara_burgerhart	2	CH	237	0.003939232763779004
dutch	sara_burgerhart	2	DR	75	0.0012465926467655076
dutch	sara_burgerhart	2	NW	74	0.001229971411475301
dutch	sara_burgerhart	2	WI	263	0.00437138488132438
dutch	sara_burgerhart	2	HF	21	0.00034904594109434213
dutch	sara_burgerhart	2	FO	274	0.004554218469516654
dutch	sara_burgerhart	2	RT	231	0.0038395053520377635
dutch	sara_burgerhart	2	TY	48	0.0007978192939299248
dutch	sara_burgerhart	2	YF	55	0.0009141679409613722
dutch	sara_burgerhart	2	FI	129	0.002144139352436673
dutch	sara_burgerhart	2	IV	109	0.0018117146466325377
dutch	sara_burgerhart	2	NS	170	0.0028256099993351504
dutch	sara_burgerhart	2	SP	94	0.0015623961172794361
dutch	sara_burgerhart	2	PH	55	0.0009141679409613722
dutch	sara_burgerhart	2	DE	245	0.004072202646100658
dutch	sara_burgerhart	2	LP	15	0.0002493185293531015
dutch	sara_burgerhart	2	AH	17	0.00028256099993351506
dutch	sara_burgerhart	2	NR	16	0.0002659397646433083
dutch	sara_burgerhart	2	RY	98	0.0016288810584402633
dutch	sara_burgerhart	2	YA	123	0.0020444119406954325
dutch	sara_burgerhart	2	AL	331	0.00550162888105844
dutch	sara_burgerhart	2	EM	371	0.006166478292666711
dutch	sara_burgerhart	2	MU	43	0.000714713117478891
dutch	sara_burgerhart	2	MP	62	0.0010305165879928196
dutch	sara_burgerhart	2	PA	149	0.0024765640582408086
dutch	sara_burgerhart	2	NY	51	0.0008476829998005452
dutch	sara_burgerhart	2	SM	58	0.0009640316468319925
dutch	sara_burgerhart	2	SA	520	0.00864304235090752
dutch	sara_burgerhart	2	NM	36	0.0005983644704474437
dutch	sara_burgerhart	2	RN	83	0.0013795625290871619
dutch	sara_burgerhart	2	NU	20	0.00033242470580413535
dutch	sara_burgerhart	2	UR	192	0.0031912771757196994
dutch	sara_burgerhart	2	YR	23	0.00038228841167475564
dutch	sara_burgerhart	2	RH	58	0.0009640316468319925
dutch	sara_burgerhart	2	HY	73	0.001213350176185094
dutch	sara_burgerhart	2	YM	28	0.0004653945881257895
dutch	sara_burgerhart	2	TN	26	0.000432152117545376
dutch	sara_burgerhart	2	RF	40	0.0006648494116082707
dutch	sara_burgerhart	2	FA	94	0.0015623961172794361
dutch	sara_burgerhart	2	AI	234	0.0038893690579083835
dutch	sara_burgerhart	2	YT	130	0.00216076058772688
dutch	sara_burgerhart	2	TF	66	0.0010970015291536467
dutch	sara_burgerhart	2	NA	161	0.0026760188817232895
dutch	sara_burgerhart	2	TU	80	0.0013296988232165414
dutch	sara_burgerhart	2	OL	125	0.002077654411275846
dutch	sara_burgerhart	2	RB	31	0.0005152582939964098
dutch	sara_burgerhart	2	TB	62	0.0010305165879928196
dutch	sara_burgerhart	2	LS	102	0.0016953659996010904
dutch	sara_burgerhart	2	BI	28	0.0004653945881257895
dutch	sara_burgerhart	2	RD	187	0.0031081709992686656
dutch	sara_burgerhart	2	DS	281	0.0046705671165481015
dutch	sara_burgerhart	2	AC	119	0.0019779269995346053
dutch	sara_burgerhart	2	CL	29	0.0004820158234159963
dutch	sara_burgerhart	2	AU	78	0.0012964563526361278
dutch	sara_burgerhart	2	NP	34	0.0005651219998670301
dutch	sara_burgerhart	2	FU	57	0.0009474104115417858
dutch	sara_burgerhart	2	LY	122	0.002027790705405226
dutch	sara_burgerhart	2	YI	65	0.00108038029386344
dutch	sara_burgerhart	2	DH	227	0.0037730204108769364
dutch	sara_burgerhart	2	SO	321	0.005335416528156373
dutch	sara_burgerhart	2	YB	40	0.0006648494116082707
dutch	sara_burgerhart	2	UN	225	0.0037397779402965226
dutch	sara_burgerhart	2	NC	83	0.0013795625290871619
dutch	sara_burgerhart	2	LO	205	0.0034073532344923874
dutch	sara_burgerhart	2	HW	23	0.00038228841167475564
dutch	sara_burgerhart	2	PE	172	0.002858852469915564
dutch	sara_burgerhart	2	RV	61	0.001013895352702613
dutch	sara_burgerhart	2	VO	8	0.00013296988232165414
dutch	sara_burgerhart	2	UM	18	0.00029918223522372184
dutch	sara_burgerhart	2	EC	189	0.0031414134698490794
dutch	sara_burgerhart	2	OP	97	0.0016122598231500566
dutch	sara_burgerhart	2	PY	2	3.3242470580413535e-05
dutch	sara_burgerhart	2	IG	104	0.001728608470181504
dutch	sara_burgerhart	2	YH	59	0.0009806528821221993
dutch	sara_burgerhart	2	WA	306	0.005086097998803271
dutch	sara_burgerhart	2	EU	56	0.000930789176251579
dutch	sara_burgerhart	2	IC	161	0.0026760188817232895
dutch	sara_burgerhart	2	AG	77	0.0012798351173459212
dutch	sara_burgerhart	2	GE	119	0.0019779269995346053
dutch	sara_burgerhart	2	SV	12	0.0001994548234824812
dutch	sara_burgerhart	2	SI	204	0.0033907319992021808
dutch	sara_burgerhart	2	GS	59	0.0009806528821221993
dutch	sara_burgerhart	2	SJ	29	0.0004820158234159963
dutch	sara_burgerhart	2	PL	139	0.002310351705338741
dutch	sara_burgerhart	2	WO	145	0.0024100791170799814
dutch	sara_burgerhart	2	FF	46	0.0007645768233495113
dutch	sara_burgerhart	2	UI	62	0.0010305165879928196
dutch	sara_burgerhart	2	UP	87	0.0014460474702479888
dutch	sara_burgerhart	2	PO	97	0.0016122598231500566
dutch	sara_burgerhart	2	VA	53	0.0008809254703809588
dutch	sara_burgerhart	2	NO	283	0.004703809587128516
dutch	sara_burgerhart	2	OI	70	0.0011634864703144738
dutch	sara_burgerhart	2	EF	188	0.0031247922345588723
dutch	sara_burgerhart	2	FE	117	0.0019446845289541918
dutch	sara_burgerhart	2	EE	297	0.00493650688119141
dutch	sara_burgerhart	2	FJ	13	0.000216076058772688
dutch	sara_burgerhart	2	RU	85	0.0014128049996675752
dutch	sara_burgerhart	2	MY	55	0.0009141679409613722
dutch	sara_burgerhart	2	YS	105	0.0017452297054717106
dutch	sara_burgerhart	2	EP	232	0.00385612658732797
dutch	sara_burgerhart	2	BL	95	0.001579017352569643
dutch	sara_burgerhart	2	EK	55	0.0009141679409613722
dutch	sara_burgerhart	2	KI	102	0.0016953659996010904
dutch	sara_burgerhart	2	GF	15	0.0002493185293531015
dutch	sara_burgerhart	2	AS	465	0.0077288744099461475
dutch	sara_burgerhart	2	FG	38	0.0006316069410278571
dutch	sara_burgerhart	2	GR	89	0.0014792899408284023
dutch	sara_burgerhart	2	OS	161	0.0026760188817232895
dutch	sara_burgerhart	2	YD	39	0.0006482281763180639
dutch	sara_burgerhart	2	EV	111	0.0018449571172129513
dutch	sara_burgerhart	2	CU	27	0.00044877335283558277
dutch	sara_burgerhart	2	EJ	45	0.0007479555880593046
dutch	sara_burgerhart	2	JA	12	0.0001994548234824812
dutch	sara_burgerhart	2	SD	53	0.0008809254703809588
dutch	sara_burgerhart	2	TW	160	0.002659397646433083
dutch	sara_burgerhart	2	OB	64	0.0010637590585732331
dutch	sara_burgerhart	2	DM	84	0.0013961837643773685
dutch	sara_burgerhart	2	DC	67	0.0011136227644438534
dutch	sara_burgerhart	2	HR	59	0.0009806528821221993
dutch	sara_burgerhart	2	LK	12	0.0001994548234824812
dutch	sara_burgerhart	2	GO	192	0.0031912771757196994
dutch	sara_burgerhart	2	FC	14	0.00023269729406289475
dutch	sara_burgerhart	2	AA	12	0.0001994548234824812
dutch	sara_burgerhart	2	EY	257	0.00427165746958314
dutch	sara_burgerhart	2	EG	93	0.0015457748819892295
dutch	sara_burgerhart	2	IF	76	0.0012632138820557143
dutch	sara_burgerhart	2	PI	46	0.0007645768233495113
dutch	sara_burgerhart	2	FM	20	0.00033242470580413535
dutch	sara_burgerhart	2	NJ	41	0.0006814706468984775
dutch	sara_burgerhart	2	HM	25	0.0004155308822551692
dutch	sara_burgerhart	2	GG	29	0.0004820158234159963
dutch	sara_burgerhart	2	DV	8	0.00013296988232165414
dutch	sara_burgerhart	2	AX	6	9.97274117412406e-05
dutch	sara_burgerhart	2	XG	5	8.310617645103384e-05
dutch	sara_burgerhart	2	BA	45	0.0007479555880593046
dutch	sara_burgerhart	2	RR	40	0.0006648494116082707
dutch	sara_burgerhart	2	CK	64	0.0010637590585732331
dutch	sara_burgerhart	2	KE	164	0.00272588258759391
dutch	sara_burgerhart	2	HU	38	0.0006316069410278571
dutch	sara_burgerhart	2	SB	85	0.0014128049996675752
dutch	sara_burgerhart	2	WE	242	0.004022338940230038
dutch	sara_burgerhart	2	RM	66	0.0010970015291536467
dutch	sara_burgerhart	2	HV	4	6.648494116082707e-05
dutch	sara_burgerhart	2	RG	44	0.0007313343527690978
dutch	sara_burgerhart	2	GI	90	0.0014959111761186092
dutch	sara_burgerhart	2	DJ	47	0.0007811980586397181
dutch	sara_burgerhart	2	IP	62	0.0010305165879928196
dutch	sara_burgerhart	2	PP	30	0.000498637058706203
dutch	sara_burgerhart	2	RK	21	0.00034904594109434213
dutch	sara_burgerhart	2	KA	19	0.00031580347051392857
dutch	sara_burgerhart	2	MI	99	0.0016455022937304701
dutch	sara_burgerhart	2	FW	10	0.00016621235290206768
dutch	sara_burgerhart	2	AP	44	0.0007313343527690978
dutch	sara_burgerhart	2	HL	20	0.00033242470580413535
dutch	sara_burgerhart	2	DL	52	0.000864304235090752
dutch	sara_burgerhart	2	WN	56	0.000930789176251579
dutch	sara_burgerhart	2	AK	73	0.001213350176185094
dutch	sara_burgerhart	2	GJ	4	6.648494116082707e-05
dutch	sara_burgerhart	2	JO	33	0.0005485007645768233
dutch	sara_burgerhart	2	OJ	19	0.00031580347051392857
dutch	sara_burgerhart	2	IK	26	0.000432152117545376
dutch	sara_burgerhart	2	RJ	6	9.97274117412406e-05
dutch	sara_burgerhart	2	YW	90	0.0014959111761186092
dutch	sara_burgerhart	2	MW	29	0.0004820158234159963
dutch	sara_burgerhart	2	WH	357	0.0059337809986038164
dutch	sara_burgerhart	2	NQ	4	6.648494116082707e-05
dutch	sara_burgerhart	2	QU	25	0.0004155308822551692
dutch	sara_burgerhart	2	AY	207	0.003440595705072801
dutch	sara_burgerhart	2	GW	19	0.00031580347051392857
dutch	sara_burgerhart	2	NK	25	0.0004155308822551692
dutch	sara_burgerhart	2	RW	59	0.0009806528821221993
dutch	sara_burgerhart	2	NH	129	0.002144139352436673
dutch	sara_burgerhart	2	DW	133	0.0022106242935975
dutch	sara_burgerhart	2	MH	30	0.000498637058706203
dutch	sara_burgerhart	2	UB	24	0.0003989096469649624
dutch	sara_burgerhart	2	AW	86	0.001429426234957782
dutch	sara_burgerhart	2	DK	13	0.000216076058772688
dutch	sara_burgerhart	2	DF	80	0.0013296988232165414
dutch	sara_burgerhart	2	NB	44	0.0007313343527690978
dutch	sara_burgerhart	2	WU	1	1.6621235290206768e-05
dutch	sara_burgerhart	2	CR	40	0.0006648494116082707
dutch	sara_burgerhart	2	OC	48	0.0007978192939299248
dutch	sara_burgerhart	2	UE	23	0.00038228841167475564
dutch	sara_burgerhart	2	OA	92	0.0015291536466990226
dutch	sara_burgerhart	2	CT	29	0.0004820158234159963
dutch	sara_burgerhart	2	YO	104	0.001728608470181504
dutch	sara_burgerhart	2	YE	80	0.0013296988232165414
dutch	sara_burgerhart	2	DN	64	0.0010637590585732331
dutch	sara_burgerhart	2	OY	32	0.0005318795292866166
dutch	sara_burgerhart	2	TK	4	6.648494116082707e-05
dutch	sara_burgerhart	2	PT	41	0.0006814706468984775
dutch	sara_burgerhart	2	FP	11	0.00018283358819227446
dutch	sara_burgerhart	2	DO	243	0.0040389601755202445
dutch	sara_burgerhart	2	YC	26	0.000432152117545376
dutch	sara_burgerhart	2	AF	53	0.0008809254703809588
dutch	sara_burgerhart	2	OG	46	0.0007645768233495113
dutch	sara_burgerhart	2	HD	12	0.0001994548234824812
dutch	sara_burgerhart	2	GC	8	0.00013296988232165414
dutch	sara_burgerhart	2	MS	52	0.000864304235090752
dutch	sara_burgerhart	2	GM	12	0.0001994548234824812
dutch	sara_burgerhart	2	EX	19	0.00031580347051392857
dutch	sara_burgerhart	2	XC	3	4.98637058706203e-05
dutch	sara_burgerhart	2	TJ	32	0.0005318795292866166
dutch	sara_burgerhart	2	YK	6	9.97274117412406e-05
dutch	sara_burgerhart	2	KN	38	0.0006316069410278571
dutch	sara_burgerhart	2	KB	3	4.98637058706203e-05
dutch	sara_burgerhart	2	SL	53	0.0008809254703809588
dutch	sara_burgerhart	2	SN	36	0.0005983644704474437
dutch	sara_burgerhart	2	HB	14	0.00023269729406289475
dutch	sara_burgerhart	2	LJ	1	1.6621235290206768e-05
dutch	sara_burgerhart	2	MB	53	0.0008809254703809588
dutch	sara_burgerhart	2	TG	26	0.000432152117545376
dutch	sara_burgerhart	2	MF	17	0.00028256099993351506
dutch	sara_burgerhart	2	MD	7	0.00011634864703144737
dutch	sara_burgerhart	2	FS	16	0.0002659397646433083
dutch	sara_burgerhart	2	SK	44	0.0007313343527690978
dutch	sara_burgerhart	2	FL	19	0.00031580347051392857
dutch	sara_burgerhart	2	KS	13	0.000216076058772688
dutch	sara_burgerhart	2	LN	13	0.000216076058772688
dutch	sara_burgerhart	2	AZ	9	0.00014959111761186092
dutch	sara_burgerhart	2	ZZ	1	1.6621235290206768e-05
dutch	sara_burgerhart	2	ZL	1	1.6621235290206768e-05
dutch	sara_burgerhart	2	GL	19	0.00031580347051392857
dutch	sara_burgerhart	2	GY	2	3.3242470580413535e-05
dutch	sara_burgerhart	2	HS	18	0.00029918223522372184
dutch	sara_burgerhart	2	LB	36	0.0005983644704474437
dutch	sara_burgerhart	2	FD	10	0.00016621235290206768
dutch	sara_burgerhart	2	UD	33	0.0005485007645768233
dutch	sara_burgerhart	2	HP	6	9.97274117412406e-05
dutch	sara_burgerhart	2	SR	17	0.00028256099993351506
dutch	sara_burgerhart	2	RP	20	0.00033242470580413535
dutch	sara_burgerhart	2	SG	39	0.0006482281763180639
dutch	sara_burgerhart	2	MN	9	0.00014959111761186092
dutch	sara_burgerhart	2	KT	14	0.00023269729406289475
dutch	sara_burgerhart	2	LH	28	0.0004653945881257895
dutch	sara_burgerhart	2	WB	1	1.6621235290206768e-05
dutch	sara_burgerhart	2	LV	13	0.000216076058772688
dutch	sara_burgerhart	2	KH	7	0.00011634864703144737
dutch	sara_burgerhart	2	HJ	3	4.98637058706203e-05
dutch	sara_burgerhart	2	ZA	6	9.97274117412406e-05
dutch	sara_burgerhart	2	GB	11	0.00018283358819227446
dutch	sara_burgerhart	2	TD	33	0.0005485007645768233
dutch	sara_burgerhart	2	WF	5	8.310617645103384e-05
dutch	sara_burgerhart	2	HH	41	0.0006814706468984775
dutch	sara_burgerhart	2	MQ	1	1.6621235290206768e-05
dutch	sara_burgerhart	2	ZE	5	8.310617645103384e-05
dutch	sara_burgerhart	2	WJ	1	1.6621235290206768e-05
dutch	sara_burgerhart	2	HC	6	9.97274117412406e-05
dutch	sara_burgerhart	2	MG	5	8.310617645103384e-05
dutch	sara_burgerhart	2	IH	17	0.00028256099993351506
dutch	sara_burgerhart	2	KW	7	0.00011634864703144737
dutch	sara_burgerhart	2	SY	12	0.0001994548234824812
dutch	sara_burgerhart	2	FH	43	0.000714713117478891
dutch	sara_burgerhart	2	WD	9	0.00014959111761186092
dutch	sara_burgerhart	2	PU	34	0.0005651219998670301
dutch	sara_burgerhart	2	UW	7	0.00011634864703144737
dutch	sara_burgerhart	2	IW	13	0.000216076058772688
dutch	sara_burgerhart	2	YL	15	0.0002493185293531015
dutch	sara_burgerhart	2	HN	12	0.0001994548234824812
dutch	sara_burgerhart	2	LM	13	0.000216076058772688
dutch	sara_burgerhart	2	FB	6	9.97274117412406e-05
dutch	sara_burgerhart	2	ML	5	8.310617645103384e-05
dutch	sara_burgerhart	2	KJ	2	3.3242470580413535e-05
dutch	sara_burgerhart	2	LF	40	0.0006648494116082707
dutch	sara_burgerhart	2	WR	9	0.00014959111761186092
dutch	sara_burgerhart	2	IX	3	4.98637058706203e-05
dutch	sara_burgerhart	2	XT	4	6.648494116082707e-05
dutch	sara_burgerhart	2	OE	27	0.00044877335283558277
dutch	sara_burgerhart	2	LC	15	0.0002493185293531015
dutch	sara_burgerhart	2	AO	2	3.3242470580413535e-05
dutch	sara_burgerhart	2	YN	12	0.0001994548234824812
dutch	sara_burgerhart	2	GU	23	0.00038228841167475564
dutch	sara_burgerhart	2	YU	15	0.0002493185293531015
dutch	sara_burgerhart	2	YG	13	0.000216076058772688
dutch	sara_burgerhart	2	AE	2	3.3242470580413535e-05
dutch	sara_burgerhart	2	UH	9	0.00014959111761186092
dutch	sara_burgerhart	2	CC	11	0.00018283358819227446
dutch	sara_burgerhart	2	NV	11	0.00018283358819227446
dutch	sara_burgerhart	2	LW	9	0.00014959111761186092
dutch	sara_burgerhart	2	OX	4	6.648494116082707e-05
dutch	sara_burgerhart	2	XO	1	1.6621235290206768e-05
dutch	sara_burgerhart	2	UK	4	6.648494116082707e-05
dutch	sara_burgerhart	2	YY	6	9.97274117412406e-05
dutch	sara_burgerhart	2	UF	9	0.00014959111761186092
dutch	sara_burgerhart	2	EQ	10	0.00016621235290206768
dutch	sara_burgerhart	2	YP	24	0.0003989096469649624
dutch	sara_burgerhart	2	XP	8	0.00013296988232165414
dutch	sara_burgerhart	2	PF	4	6.648494116082707e-05
dutch	sara_burgerhart	2	DY	22	0.0003656671763845489
dutch	sara_burgerhart	2	KY	4	6.648494116082707e-05
dutch	sara_burgerhart	2	FN	3	4.98637058706203e-05
dutch	sara_burgerhart	2	KG	2	3.3242470580413535e-05
dutch	sara_burgerhart	2	HG	7	0.00011634864703144737
dutch	sara_burgerhart	2	PW	5	8.310617645103384e-05
dutch	sara_burgerhart	2	PB	7	0.00011634864703144737
dutch	sara_burgerhart	2	GN	8	0.00013296988232165414
dutch	sara_burgerhart	2	SQ	2	3.3242470580413535e-05
dutch	sara_burgerhart	2	KL	4	6.648494116082707e-05
dutch	sara_burgerhart	2	PV	1	1.6621235290206768e-05
dutch	sara_burgerhart	2	FY	10	0.00016621235290206768
dutch	sara_burgerhart	2	WG	1	1.6621235290206768e-05
dutch	sara_burgerhart	2	LG	9	0.00014959111761186092
dutch	sara_burgerhart	2	BS	12	0.0001994548234824812
dutch	sara_burgerhart	2	BB	10	0.00016621235290206768
dutch	sara_burgerhart	2	VY	2	3.3242470580413535e-05
dutch	sara_burgerhart	2	WM	3	4.98637058706203e-05
dutch	sara_burgerhart	2	IZ	4	6.648494116082707e-05
dutch	sara_burgerhart	2	YQ	1	1.6621235290206768e-05
dutch	sara_burgerhart	2	HQ	3	4.98637058706203e-05
dutch	sara_burgerhart	2	UA	12	0.0001994548234824812
dutch	sara_burgerhart	2	NX	1	1.6621235290206768e-05
dutch	sara_burgerhart	2	XI	1	1.6621235290206768e-05
dutch	sara_burgerhart	2	BT	11	0.00018283358819227446
dutch	sara_burgerhart	2	UY	7	0.00011634864703144737
dutch	sara_burgerhart	2	XA	6	9.97274117412406e-05
dutch	sara_burgerhart	2	MC	8	0.00013296988232165414
dutch	sara_burgerhart	2	GV	1	1.6621235290206768e-05
dutch	sara_burgerhart	2	LR	7	0.00011634864703144737
dutch	sara_burgerhart	2	MJ	6	9.97274117412406e-05
dutch	sara_burgerhart	2	CY	5	8.310617645103384e-05
dutch	sara_burgerhart	2	KU	1	1.6621235290206768e-05
dutch	sara_burgerhart	2	WK	3	4.98637058706203e-05
dutch	sara_burgerhart	2	WL	4	6.648494116082707e-05
dutch	sara_burgerhart	2	MK	1	1.6621235290206768e-05
dutch	sara_burgerhart	2	UO	5	8.310617645103384e-05
dutch	sara_burgerhart	2	YV	3	4.98637058706203e-05
dutch	sara_burgerhart	2	XE	5	8.310617645103384e-05
dutch	sara_burgerhart	2	PM	2	3.3242470580413535e-05
dutch	sara_burgerhart	2	RQ	1	1.6621235290206768e-05
dutch	sara_burgerhart	2	PJ	1	1.6621235290206768e-05
dutch	sara_burgerhart	2	WY	3	4.98637058706203e-05
dutch	sara_burgerhart	2	PD	1	1.6621235290206768e-05
dutch	sara_burgerhart	2	KC	1	1.6621235290206768e-05
dutch	sara_burgerhart	2	GP	4	6.648494116082707e-05
dutch	sara_burgerhart	2	KF	4	6.648494116082707e-05
dutch	sara_burgerhart	2	MR	1	1.6621235290206768e-05
dutch	sara_burgerhart	2	KD	1	1.6621235290206768e-05
dutch	sara_burgerhart	2	KR	1	1.6621235290206768e-05
dutch	sara_burgerhart	2	DQ	1	1.6621235290206768e-05
dutch	sara_burgerhart	2	WC	2	3.3242470580413535e-05
dutch	sara_burgerhart	2	IU	2	3.3242470580413535e-05
dutch	sara_burgerhart	2	AQ	1	1.6621235290206768e-05
dutch	sara_burgerhart	2	HK	1	1.6621235290206768e-05
dutch	sara_burgerhart	2	MV	1	1.6621235290206768e-05
dutch	sara_burgerhart	2	GK	1	1.6621235290206768e-05
dutch	sara_burgerhart	2	GQ	1	1.6621235290206768e-05
dutch	sara_burgerhart	2	TV	1	1.6621235290206768e-05
dutch	sara_burgerhart	2	ZI	1	1.6621235290206768e-05
dutch	sara_burgerhart	2	UJ	1	1.6621235290206768e-05
english	alice	2	IL	352	0.0032567865139431175
english	alice	2	LL	696	0.006439555152569346
english	alice	2	LU	22	0.00020354915712144484
english	alice	2	US	463	0.004283784533964953
english	alice	2	ST	947	0.008761865990636738
english	alice	2	TR	197	0.0018226901796783922
english	alice	2	RA	485	0.004487333691086398
english	alice	2	AT	1225	0.011333987157898632
english	alice	2	TI	824	0.00762384115763957
english	alice	2	IO	184	0.0017024111322884476
english	alice	2	ON	1081	0.01000166540219463
english	alice	2	NA	452	0.00418200995540423
english	alice	2	AL	1051	0.009724098369756295
english	alice	2	LI	917	0.008484298958198406
english	alice	2	IC	641	0.005930682259765734
english	alice	2	CE	709	0.00655983419995929
english	alice	2	ES	1182	0.010936141078070354
english	alice	2	SA	1006	0.009307747821098795
english	alice	2	AD	480	0.004441072519013342
english	alice	2	DV	49	0.0004533594863159453
english	alice	2	VE	698	0.0064580596213985675
english	alice	2	EN	1055	0.009761107307414741
english	alice	2	NT	1055	0.009761107307414741
english	alice	2	TU	235	0.0021742750874336153
english	alice	2	UR	523	0.004838918598841621
english	alice	2	RE	1187	0.01098240225014341
english	alice	2	SI	446	0.004126496548916564
english	alice	2	IN	2040	0.0188745582058067
english	alice	2	NW	124	0.0011472770674117799
english	alice	2	WO	282	0.0026091301049203383
english	alice	2	ND	1298	0.012009400270165244
english	alice	2	DE	474	0.004385559112525675
english	alice	2	ER	2012	0.01861549564219759
english	alice	2	RL	95	0.0008789622693880572
english	alice	2	LA	375	0.003469587905479173
english	alice	2	AN	1624	0.015025628689328472
english	alice	2	DB	164	0.001517366443996225
english	alice	2	BY	76	0.0007031698155104458
english	alice	2	YL	60	0.0005551340648766677
english	alice	2	LE	752	0.006957680279787569
english	alice	2	EW	603	0.005579097352010511
english	alice	2	WI	408	0.0037749116411613403
english	alice	2	IS	642	0.005939934494180344
english	alice	2	SC	99	0.0009159712070465017
english	alice	2	CA	319	0.0029514627782609502
english	alice	2	AR	733	0.006781887825909957
english	alice	2	RR	100	0.0009252234414611129
english	alice	2	RO	426	0.00394145186062434
english	alice	2	OL	219	0.002026239336799837
english	alice	2	LT	161	0.0014896097407523917
english	alice	2	TH	3676	0.034011213708110506
english	alice	2	HE	3796	0.035121481837863844
english	alice	2	EM	509	0.004709387317037065
english	alice	2	MI	201	0.001859699117336837
english	alice	2	NN	73	0.0006754131122666124
